"Initial source","Transformation ID","Reaction SMILES","Substrate SMILES","Substrate InChI","Product SMILES","Product InChI","In Sink","Sink name","Diameter","Rule ID","EC number","Score","Starting Source SMILES","Iteration"
"[target]","TRS_0_1_28","[C:1]1([O:2][H:3])([H:4])[C:5]([O:6][H:7])([H:8])[C:9]([O:10][H:11])([H:12])[C:13]([C:14]([O:15][H:16])([H:17])[H:18])([H:19])[O:20][C:21]1([O:22][H:23])[H:24]>>([H]OC([H])([H])C1([H])OC(OC2([H])OC([H])(C([H])([H])O[C:21]3([H:24])[C:1]([O:2][H:3])([H:4])[C:5]([O:6][H:7])([H:8])[C:9]([O:10][H:11])([H:12])[C:13]([C:14]([O:15][H:16])([H:17])[H:18])([H:19])[O:20]3)C([H])(O[H])C([H])(O[H])C2([H])O[H])(C([H])([H])O[H])C([H])(O[H])C1([H])O[H].[H][O:22][H:23])","OC[C@H]1O[C@@H](O)[C@H](O)[C@@H](O)[C@@H]1O","InChI=1S/C6H12O6/c7-1-2-3(8)4(9)5(10)6(11)12-2/h2-11H,1H2/t2-,3-,4+,5-,6-/m1/s1","O","InChI=1S/H2O/h1H2","0","[None]","16","[RR-02-bd52e24b6b3a74fe-16-F]","[3.2.1;3.2.1.22]","1.0","OC[C@H]1O[C@@H](O[C@H]2[C@H](O)[C@@H](CO)OC(O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O","1"
"[target]","TRS_0_1_28","[C:1]1([O:2][H:3])([H:4])[C:5]([O:6][H:7])([H:8])[C:9]([O:10][H:11])([H:12])[C:13]([C:14]([O:15][H:16])([H:17])[H:18])([H:19])[O:20][C:21]1([O:22][H:23])[H:24]>>([H]OC([H])([H])C1([H])OC(OC2([H])OC([H])(C([H])([H])O[C:21]3([H:24])[C:1]([O:2][H:3])([H:4])[C:5]([O:6][H:7])([H:8])[C:9]([O:10][H:11])([H:12])[C:13]([C:14]([O:15][H:16])([H:17])[H:18])([H:19])[O:20]3)C([H])(O[H])C([H])(O[H])C2([H])O[H])(C([H])([H])O[H])C([H])(O[H])C1([H])O[H].[H][O:22][H:23])","OC[C@H]1O[C@@H](O)[C@H](O)[C@@H](O)[C@@H]1O","InChI=1S/C6H12O6/c7-1-2-3(8)4(9)5(10)6(11)12-2/h2-11H,1H2/t2-,3-,4+,5-,6-/m1/s1","OCC1OC(CO)(OC2OC(CO[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)C(O)C(O)C2O)C(O)C1O","InChI=1S/C18H32O16/c19-1-5-8(22)11(25)13(27)16(31-5)30-3-7-9(23)12(26)14(28)17(32-7)34-18(4-21)15(29)10(24)6(2-20)33-18/h5-17,19-29H,1-4H2/t5-,6?,7?,8-,9?,10?,11+,12?,13-,14?,15?,16-,17?,18?/m1/s1","0","[None]","16","[RR-02-bd52e24b6b3a74fe-16-F]","[3.2.1;3.2.1.22]","1.0","OC[C@H]1O[C@@H](O[C@H]2[C@H](O)[C@@H](CO)OC(O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O","1"
"[target]","TRS_0_1_26","[C:1]1([O:2][H:3])([H:4])[C:5]([O:6][H:7])([H:8])[C:9]([O:10][H:11])([H:12])[C:13]([C:14]([O:15][H:16])([H:17])[H:18])([H:19])[O:20][C:21]1([O:22][H:23])[H:24]>>[H][O:20][C:13]([C:9]([C:5]([C:1]([O:2][H:3])([H:4])[C:21]([H])([O:22][H:23])[H:24])([O:6][H:7])[H:8])([O:10][H:11])[H:12])([C:14]([O:15][H:16])([H:17])[H:18])[H:19]","OC[C@H]1O[C@@H](O)[C@H](O)[C@@H](O)[C@@H]1O","InChI=1S/C6H12O6/c7-1-2-3(8)4(9)5(10)6(11)12-2/h2-11H,1H2/t2-,3-,4+,5-,6-/m1/s1","OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)CO","InChI=1S/C6H14O6/c7-1-3(9)5(11)6(12)4(10)2-8/h3-12H,1-2H2/t3-,4+,5-,6-/m1/s1","0","[None]","16","[RR-02-f75e0e113579efa6-16-F]","[1.1.1.21]","0.6113886717419584","OC[C@H]1O[C@@H](O[C@H]2[C@H](O)[C@@H](CO)OC(O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O","1"
"[target]","TRS_0_1_29","[C:1]1([O:2][H:3])([H:4])[C:5]([O:6][H:7])([H:8])[C:9]([O:10][H:11])([H:12])[C:13]([C:14]([O:15][H:16])([H:17])[H:18])([H:19])[O:20][C:21]1([O:22][H:23])[H:24]>>([H]OC([H])([H])C1([H])OC(O[C:21]2([H:24])[C:1]([O:2][H:3])([H:4])[C:5]([O:6][H:7])([H:8])[C:9]([O:10][H:11])([H:12])[C:13]([C:14]([O:15][H:16])([H:17])[H:18])([H:19])[O:20]2)(C([H])([H])O[H])C([H])(O[H])C1([H])O[H].[H][O:22][H:23])","OC[C@H]1O[C@@H](O)[C@H](O)[C@@H](O)[C@@H]1O","InChI=1S/C6H12O6/c7-1-2-3(8)4(9)5(10)6(11)12-2/h2-11H,1H2/t2-,3-,4+,5-,6-/m1/s1","O","InChI=1S/H2O/h1H2","0","[None]","16","[RR-02-2d82ee1479d51c60-16-F]","[3.2.1.20;3.2.1.26;3.2.1.48]","0.5010273536020321","OC[C@H]1O[C@@H](O[C@H]2[C@H](O)[C@@H](CO)OC(O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O","1"
"[target]","TRS_0_1_29","[C:1]1([O:2][H:3])([H:4])[C:5]([O:6][H:7])([H:8])[C:9]([O:10][H:11])([H:12])[C:13]([C:14]([O:15][H:16])([H:17])[H:18])([H:19])[O:20][C:21]1([O:22][H:23])[H:24]>>([H]OC([H])([H])C1([H])OC(O[C:21]2([H:24])[C:1]([O:2][H:3])([H:4])[C:5]([O:6][H:7])([H:8])[C:9]([O:10][H:11])([H:12])[C:13]([C:14]([O:15][H:16])([H:17])[H:18])([H:19])[O:20]2)(C([H])([H])O[H])C([H])(O[H])C1([H])O[H].[H][O:22][H:23])","OC[C@H]1O[C@@H](O)[C@H](O)[C@@H](O)[C@@H]1O","InChI=1S/C6H12O6/c7-1-2-3(8)4(9)5(10)6(11)12-2/h2-11H,1H2/t2-,3-,4+,5-,6-/m1/s1","OCC1OC(CO)(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)C(O)C1O","InChI=1S/C12H22O11/c13-1-4-6(16)8(18)9(19)11(21-4)23-12(3-15)10(20)7(17)5(2-14)22-12/h4-11,13-20H,1-3H2/t4-,5?,6-,7?,8+,9-,10?,11+,12?/m1/s1","0","[None]","16","[RR-02-2d82ee1479d51c60-16-F]","[3.2.1.20;3.2.1.26;3.2.1.48]","0.5010273536020321","OC[C@H]1O[C@@H](O[C@H]2[C@H](O)[C@@H](CO)OC(O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O","1"
"[target]","TRS_0_1_30","[C:1]1([O:2][H:3])([H:4])[C:5]([O:6][H:7])([H:8])[C:9]([O:10][H:11])([H:12])[C:13]([C:14]([O:15][H:16])([H:17])[H:18])([H:19])[O:20][C:21]1([O:22][H:23])[H:24]>>([H]OC([H])([H])C1:C([H]):C([H]):C([H]):C([H]):C:1[O:22][C:21]1([H:24])[C:1]([O:2][H:3])([H:4])[C:5]([O:6][H:7])([H:8])[C:9]([O:10][H:11])([H:12])[C:13]([C:14]([O:15][H:16])([H:17])[H:18])([H:19])[O:20]1.[H]O[H:23])","OC[C@H]1O[C@@H](O)[C@H](O)[C@@H](O)[C@@H]1O","InChI=1S/C6H12O6/c7-1-2-3(8)4(9)5(10)6(11)12-2/h2-11H,1H2/t2-,3-,4+,5-,6-/m1/s1","O","InChI=1S/H2O/h1H2","0","[None]","16","[RR-02-084885dfa41b5061-16-F]","[3.2.1.21]","0.6270361626299614","OC[C@H]1O[C@@H](O[C@H]2[C@H](O)[C@@H](CO)OC(O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O","1"
"[target]","TRS_0_1_30","[C:1]1([O:2][H:3])([H:4])[C:5]([O:6][H:7])([H:8])[C:9]([O:10][H:11])([H:12])[C:13]([C:14]([O:15][H:16])([H:17])[H:18])([H:19])[O:20][C:21]1([O:22][H:23])[H:24]>>([H]OC([H])([H])C1:C([H]):C([H]):C([H]):C([H]):C:1[O:22][C:21]1([H:24])[C:1]([O:2][H:3])([H:4])[C:5]([O:6][H:7])([H:8])[C:9]([O:10][H:11])([H:12])[C:13]([C:14]([O:15][H:16])([H:17])[H:18])([H:19])[O:20]1.[H]O[H:23])","OC[C@H]1O[C@@H](O)[C@H](O)[C@@H](O)[C@@H]1O","InChI=1S/C6H12O6/c7-1-2-3(8)4(9)5(10)6(11)12-2/h2-11H,1H2/t2-,3-,4+,5-,6-/m1/s1","OCc1ccccc1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O","InChI=1S/C13H18O7/c14-5-7-3-1-2-4-8(7)19-13-12(18)11(17)10(16)9(6-15)20-13/h1-4,9-18H,5-6H2/t9-,10-,11+,12-,13-/m1/s1","0","[None]","16","[RR-02-084885dfa41b5061-16-F]","[3.2.1.21]","0.6270361626299614","OC[C@H]1O[C@@H](O[C@H]2[C@H](O)[C@@H](CO)OC(O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O","1"
"[target]","TRS_0_1_31","[C:1]1([O:2][H:3])([H:4])[C:5]([O:6][H:7])([H:8])[C:9]([O:10][H:11])([H:12])[C:13]([C:14]([O:15][H:16])([H:17])[H:18])([H:19])[O:20][C:21]1([O:22][H:23])[H:24]>>([H]OC1([H])C([H])(O[C:21]2([H:24])[C:1]([O:2][H:3])([H:4])[C:5]([O:6][H:7])([H:8])[C:9]([O:10][H:11])([H:12])[C:13]([C:14]([O:15][H:16])([H:17])[H:18])([H:19])[O:20]2)OC([H])(C([H])([H])OP(=O)(O[H])O[H])C([H])(O[H])C1([H])O[H].[H][O:22][H:23])","OC[C@H]1O[C@@H](O)[C@H](O)[C@@H](O)[C@@H]1O","InChI=1S/C6H12O6/c7-1-2-3(8)4(9)5(10)6(11)12-2/h2-11H,1H2/t2-,3-,4+,5-,6-/m1/s1","O","InChI=1S/H2O/h1H2","0","[None]","16","[RR-02-62f0fe2f2919eb69-16-F]","[3.2.1.122;3.2.1.93]","0.8251685759721918","OC[C@H]1O[C@@H](O[C@H]2[C@H](O)[C@@H](CO)OC(O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O","1"
"[target]","TRS_0_1_31","[C:1]1([O:2][H:3])([H:4])[C:5]([O:6][H:7])([H:8])[C:9]([O:10][H:11])([H:12])[C:13]([C:14]([O:15][H:16])([H:17])[H:18])([H:19])[O:20][C:21]1([O:22][H:23])[H:24]>>([H]OC1([H])C([H])(O[C:21]2([H:24])[C:1]([O:2][H:3])([H:4])[C:5]([O:6][H:7])([H:8])[C:9]([O:10][H:11])([H:12])[C:13]([C:14]([O:15][H:16])([H:17])[H:18])([H:19])[O:20]2)OC([H])(C([H])([H])OP(=O)(O[H])O[H])C([H])(O[H])C1([H])O[H].[H][O:22][H:23])","OC[C@H]1O[C@@H](O)[C@H](O)[C@@H](O)[C@@H]1O","InChI=1S/C6H12O6/c7-1-2-3(8)4(9)5(10)6(11)12-2/h2-11H,1H2/t2-,3-,4+,5-,6-/m1/s1","O=P(O)(O)OCC1OC(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)C(O)C(O)C1O","InChI=1S/C12H23O14P/c13-1-3-5(14)7(16)9(18)11(24-3)26-12-10(19)8(17)6(15)4(25-12)2-23-27(20,21)22/h3-19H,1-2H2,(H2,20,21,22)/t3-,4?,5-,6?,7+,8?,9-,10?,11+,12?/m1/s1","0","[None]","16","[RR-02-62f0fe2f2919eb69-16-F]","[3.2.1.122;3.2.1.93]","0.8251685759721918","OC[C@H]1O[C@@H](O[C@H]2[C@H](O)[C@@H](CO)OC(O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O","1"
"[target]","TRS_0_1_1","[O:1]([C:2]([C:3]1([H:4])[O:5][C:6]([O:7][H:8])([H:9])[C:10]([O:11][H:12])([H:13])[C:14]([O:15][H:16])([H:17])[C:18]1([O:19][H:20])[H:21])([H:22])[H:23])[H:24]>>[O:1]([C:2]([C:3]1([H:4])[O:5][C:10]([C:6]([O:7][H:8])([H:9])[H:13])([O:11][H:12])[C:14]([O:15][H:16])([H:17])[C:18]1([O:19][H:20])[H:21])([H:22])[H:23])[H:24]","OC[C@H]1O[C@@H](O)[C@H](O)[C@@H](O)[C@@H]1O","InChI=1S/C6H12O6/c7-1-2-3(8)4(9)5(10)6(11)12-2/h2-11H,1H2/t2-,3-,4+,5-,6-/m1/s1","OC[C@H]1O[C@](O)(CO)[C@@H](O)[C@@H]1O","InChI=1S/C6H12O6/c7-1-3-4(9)5(10)6(11,2-8)12-3/h3-5,7-11H,1-2H2/t3-,4-,5+,6-/m1/s1","0","[None]","16","[RR-02-34fb1136d1654b10-16-F]","[5.3.1.5]","1.0","OC[C@H]1O[C@@H](O[C@H]2[C@H](O)[C@@H](CO)OC(O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O","1"
"[target]","TRS_0_1_32","[O:1]([C:2]1([H:3])[O:4][C:5]([C:6]([O:7][H:8])([H:9])[H:10])([H:11])[C:12]([O:13][H:14])([H:15])[C:16]([O:17][H:18])([H:19])[C:20]1([O:21][H:22])[H:23])[H:24]>>([H]OC([H])([H])C1([H])OC([H])(O[C:12]2([H:15])[C:5]([C:6]([O:7][H:8])([H:9])[H:10])([H:11])[O:4][C:2]([O:1][H:24])([H:3])[C:20]([O:21][H:22])([H:23])[C:16]2([O:17][H:18])[H:19])C([H])(O[H])C(=O)C1([H])O[H].[H][O:13][H:14])","OC[C@H]1O[C@@H](O)[C@H](O)[C@@H](O)[C@@H]1O","InChI=1S/C6H12O6/c7-1-2-3(8)4(9)5(10)6(11)12-2/h2-11H,1H2/t2-,3-,4+,5-,6-/m1/s1","O","InChI=1S/H2O/h1H2","0","[None]","16","[RR-02-fc473920d68f6e46-16-F]","[NOEC]","0.2697797707125414","OC[C@H]1O[C@@H](O[C@H]2[C@H](O)[C@@H](CO)OC(O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O","1"
"[target]","TRS_0_1_32","[O:1]([C:2]1([H:3])[O:4][C:5]([C:6]([O:7][H:8])([H:9])[H:10])([H:11])[C:12]([O:13][H:14])([H:15])[C:16]([O:17][H:18])([H:19])[C:20]1([O:21][H:22])[H:23])[H:24]>>([H]OC([H])([H])C1([H])OC([H])(O[C:12]2([H:15])[C:5]([C:6]([O:7][H:8])([H:9])[H:10])([H:11])[O:4][C:2]([O:1][H:24])([H:3])[C:20]([O:21][H:22])([H:23])[C:16]2([O:17][H:18])[H:19])C([H])(O[H])C(=O)C1([H])O[H].[H][O:13][H:14])","OC[C@H]1O[C@@H](O)[C@H](O)[C@@H](O)[C@@H]1O","InChI=1S/C6H12O6/c7-1-2-3(8)4(9)5(10)6(11)12-2/h2-11H,1H2/t2-,3-,4+,5-,6-/m1/s1","O=C1C(O)C(CO)OC(O[C@H]2[C@H](O)[C@@H](O)[C@H](O)O[C@@H]2CO)C1O","InChI=1S/C12H20O11/c13-1-3-5(15)6(16)9(19)12(22-3)23-10-4(2-14)21-11(20)8(18)7(10)17/h3-5,7-15,17-20H,1-2H2/t3?,4-,5?,7-,8-,9?,10-,11-,12?/m1/s1","0","[None]","16","[RR-02-fc473920d68f6e46-16-F]","[NOEC]","0.2697797707125414","OC[C@H]1O[C@@H](O[C@H]2[C@H](O)[C@@H](CO)OC(O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O","1"
"[target]","TRS_0_1_33","[O:1]([C:2]([C:3]1([H:4])[O:5][C:6]([O:7][H:8])([H:9])[C:10]([O:11][H:12])([H:13])[C:14]([O:15][H:16])([H:17])[C:18]1([O:19][H:20])[H:21])([H:22])[H:23])[H:24]>>([H]OC([H])([H])C1([H])OC(C([H])([H])O[H])([O:7][C:6]2([H:9])[O:5][C:3]([C:2]([O:1][H:24])([H:22])[H:23])([H:4])[C:18]([O:19][H:20])([H:21])[C:14]([O:15][H:16])([H:17])[C:10]2([O:11][H:12])[H:13])C([H])(O[H])C1([H])O[H].[H]OC([H])([H])C1([H])OC([H])(OC2(C([H])([H])O[H:8])OC([H])(C([H])([H])O[H])C([H])(O[H])C2([H])O[H])C([H])(O[H])C([H])(O[H])C1([H])O[H])","OC[C@H]1O[C@@H](O)[C@H](O)[C@@H](O)[C@@H]1O","InChI=1S/C6H12O6/c7-1-2-3(8)4(9)5(10)6(11)12-2/h2-11H,1H2/t2-,3-,4+,5-,6-/m1/s1","OCC1OC(CO)(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)C(O)C1O","InChI=1S/C12H22O11/c13-1-4-6(16)8(18)9(19)11(21-4)23-12(3-15)10(20)7(17)5(2-14)22-12/h4-11,13-20H,1-3H2/t4-,5?,6-,7?,8+,9-,10?,11+,12?/m1/s1","0","[None]","16","[RR-02-6822bba8e4c1af88-16-F]","[2.4.1.99]","1.0","OC[C@H]1O[C@@H](O[C@H]2[C@H](O)[C@@H](CO)OC(O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O","1"
"[target]","TRS_0_1_33","[O:1]([C:2]([C:3]1([H:4])[O:5][C:6]([O:7][H:8])([H:9])[C:10]([O:11][H:12])([H:13])[C:14]([O:15][H:16])([H:17])[C:18]1([O:19][H:20])[H:21])([H:22])[H:23])[H:24]>>([H]OC([H])([H])C1([H])OC(C([H])([H])O[H])([O:7][C:6]2([H:9])[O:5][C:3]([C:2]([O:1][H:24])([H:22])[H:23])([H:4])[C:18]([O:19][H:20])([H:21])[C:14]([O:15][H:16])([H:17])[C:10]2([O:11][H:12])[H:13])C([H])(O[H])C1([H])O[H].[H]OC([H])([H])C1([H])OC([H])(OC2(C([H])([H])O[H:8])OC([H])(C([H])([H])O[H])C([H])(O[H])C2([H])O[H])C([H])(O[H])C([H])(O[H])C1([H])O[H])","OC[C@H]1O[C@@H](O)[C@H](O)[C@@H](O)[C@@H]1O","InChI=1S/C6H12O6/c7-1-2-3(8)4(9)5(10)6(11)12-2/h2-11H,1H2/t2-,3-,4+,5-,6-/m1/s1","OCC1OC(OC2(CO)OC(CO)C(O)C2O)C(O)C(O)C1O","InChI=1S/C12H22O11/c13-1-4-6(16)8(18)9(19)11(21-4)23-12(3-15)10(20)7(17)5(2-14)22-12/h4-11,13-20H,1-3H2","0","[None]","16","[RR-02-6822bba8e4c1af88-16-F]","[2.4.1.99]","1.0","OC[C@H]1O[C@@H](O[C@H]2[C@H](O)[C@@H](CO)OC(O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O","1"
"[target]","TRS_0_1_34","[C:1]1([O:2][H:3])([H:4])[C:5]([O:6][H:7])([H:8])[C:9]([O:10][H:11])([H:12])[C:13]([C:14]([O:15][H:16])([H:17])[H:18])([H:19])[O:20][C:21]1([O:22][H:23])[H:24]>>([H]OC([H])([H])C1([H])OC([H])(O[H])C([H])(O[H])C([H])(O[H])C1([H])[O:22][C:21]1([H:24])[C:1]([O:2][H:3])([H:4])[C:5]([O:6][H:7])([H:8])[C:9]([O:10][H:11])([H:12])[C:13]([C:14]([O:15][H:16])([H:17])[H:18])([H:19])[O:20]1.[H]O[H:23])","OC[C@H]1O[C@@H](O)[C@H](O)[C@@H](O)[C@@H]1O","InChI=1S/C6H12O6/c7-1-2-3(8)4(9)5(10)6(11)12-2/h2-11H,1H2/t2-,3-,4+,5-,6-/m1/s1","O","InChI=1S/H2O/h1H2","0","[None]","16","[RR-02-68ad23a3cc905b2a-16-F]","[3.2.1.21;3.2.1.25;3.2.1.74]","0.2697639093048025","OC[C@H]1O[C@@H](O[C@H]2[C@H](O)[C@@H](CO)OC(O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O","1"
"[target]","TRS_0_1_34","[C:1]1([O:2][H:3])([H:4])[C:5]([O:6][H:7])([H:8])[C:9]([O:10][H:11])([H:12])[C:13]([C:14]([O:15][H:16])([H:17])[H:18])([H:19])[O:20][C:21]1([O:22][H:23])[H:24]>>([H]OC([H])([H])C1([H])OC([H])(O[H])C([H])(O[H])C([H])(O[H])C1([H])[O:22][C:21]1([H:24])[C:1]([O:2][H:3])([H:4])[C:5]([O:6][H:7])([H:8])[C:9]([O:10][H:11])([H:12])[C:13]([C:14]([O:15][H:16])([H:17])[H:18])([H:19])[O:20]1.[H]O[H:23])","OC[C@H]1O[C@@H](O)[C@H](O)[C@@H](O)[C@@H]1O","InChI=1S/C6H12O6/c7-1-2-3(8)4(9)5(10)6(11)12-2/h2-11H,1H2/t2-,3-,4+,5-,6-/m1/s1","OCC1OC(O)C(O)C(O)C1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O","InChI=1S/C12H22O11/c13-1-3-5(15)6(16)9(19)12(22-3)23-10-4(2-14)21-11(20)8(18)7(10)17/h3-20H,1-2H2/t3-,4?,5-,6+,7?,8?,9-,10?,11?,12+/m1/s1","0","[None]","16","[RR-02-68ad23a3cc905b2a-16-F]","[3.2.1.21;3.2.1.25;3.2.1.74]","0.2697639093048025","OC[C@H]1O[C@@H](O[C@H]2[C@H](O)[C@@H](CO)OC(O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O","1"
"[target]","TRS_0_1_35","[O:1]([C:2]([C:3]1([H:4])[C:5]([O:6][H:7])([H:8])[C:9]([O:10][H:11])([H:12])[C:13]([O:14][H:15])([H:16])[C:17]([O:18][H:19])([H:20])[O:21]1)([H:22])[H:23])[H:24]>>([H]OC1:C([H]):C(C(=O)OC2([H])OC([H])(C([H])([H])O[H:19])C([H])(O[H])C([H])(O[H])C2([H])O[H]):C([H]):C(O[H]):C:1O[H].[H]OC1:C([H]):C(C(=O)[O:18][C:17]2([H:20])[C:13]([O:14][H:15])([H:16])[C:9]([O:10][H:11])([H:12])[C:5]([O:6][H:7])([H:8])[C:3]([C:2]([O:1][H:24])([H:22])[H:23])([H:4])[O:21]2):C([H]):C(O[H]):C:1O[H])","OC[C@H]1O[C@@H](O)[C@H](O)[C@@H](O)[C@@H]1O","InChI=1S/C6H12O6/c7-1-2-3(8)4(9)5(10)6(11)12-2/h2-11H,1H2/t2-,3-,4+,5-,6-/m1/s1","O=C(OC1OC(CO)C(O)C(O)C1O)c1cc(O)c(O)c(O)c1","InChI=1S/C13H16O10/c14-3-7-9(18)10(19)11(20)13(22-7)23-12(21)4-1-5(15)8(17)6(16)2-4/h1-2,7,9-11,13-20H,3H2","0","[None]","16","[RR-02-2400613b872a8483-16-F]","[2.3.1.90]","0.3194430208854258","OC[C@H]1O[C@@H](O[C@H]2[C@H](O)[C@@H](CO)OC(O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O","1"
"[target]","TRS_0_1_35","[O:1]([C:2]([C:3]1([H:4])[C:5]([O:6][H:7])([H:8])[C:9]([O:10][H:11])([H:12])[C:13]([O:14][H:15])([H:16])[C:17]([O:18][H:19])([H:20])[O:21]1)([H:22])[H:23])[H:24]>>([H]OC1:C([H]):C(C(=O)OC2([H])OC([H])(C([H])([H])O[H:19])C([H])(O[H])C([H])(O[H])C2([H])O[H]):C([H]):C(O[H]):C:1O[H].[H]OC1:C([H]):C(C(=O)[O:18][C:17]2([H:20])[C:13]([O:14][H:15])([H:16])[C:9]([O:10][H:11])([H:12])[C:5]([O:6][H:7])([H:8])[C:3]([C:2]([O:1][H:24])([H:22])[H:23])([H:4])[O:21]2):C([H]):C(O[H]):C:1O[H])","OC[C@H]1O[C@@H](O)[C@H](O)[C@@H](O)[C@@H]1O","InChI=1S/C6H12O6/c7-1-2-3(8)4(9)5(10)6(11)12-2/h2-11H,1H2/t2-,3-,4+,5-,6-/m1/s1","O=C(O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)c1cc(O)c(O)c(O)c1","InChI=1S/C13H16O10/c14-3-7-9(18)10(19)11(20)13(22-7)23-12(21)4-1-5(15)8(17)6(16)2-4/h1-2,7,9-11,13-20H,3H2/t7-,9-,10+,11-,13+/m1/s1","0","[None]","16","[RR-02-2400613b872a8483-16-F]","[2.3.1.90]","0.3194430208854258","OC[C@H]1O[C@@H](O[C@H]2[C@H](O)[C@@H](CO)OC(O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O","1"
"[target]","TRS_0_1_36","[O:1]([C:2]([C:3]1([H:4])[C:5]([O:6][H:7])([H:8])[C:9]([O:10][H:11])([H:12])[C:13]([O:14][H:15])([H:16])[C:17]([O:18][H:19])([H:20])[O:21]1)([H:22])[H:23])[H:24]>>([H]OC1:C(OC([H])([H])[H]):C([H]):C(C([H])=C([H])C(=O)OC2([H])OC([H])(C([H])([H])O[H])C([H])(O[H])C([H])(O[H])C2([H])O[H:19]):C([H]):C:1OC([H])([H])[H].[H]OC1:C(OC([H])([H])[H]):C([H]):C(C([H])=C([H])C(=O)[O:18][C:17]2([H:20])[C:13]([O:14][H:15])([H:16])[C:9]([O:10][H:11])([H:12])[C:5]([O:6][H:7])([H:8])[C:3]([C:2]([O:1][H:24])([H:22])[H:23])([H:4])[O:21]2):C([H]):C:1OC([H])([H])[H])","OC[C@H]1O[C@@H](O)[C@H](O)[C@@H](O)[C@@H]1O","InChI=1S/C6H12O6/c7-1-2-3(8)4(9)5(10)6(11)12-2/h2-11H,1H2/t2-,3-,4+,5-,6-/m1/s1","COc1cc(C=CC(=O)OC2OC(CO)C(O)C(O)C2O)cc(OC)c1O","InChI=1S/C17H22O10/c1-24-9-5-8(6-10(25-2)13(9)20)3-4-12(19)27-17-16(23)15(22)14(21)11(7-18)26-17/h3-6,11,14-18,20-23H,7H2,1-2H3","0","[None]","16","[RR-02-094e77dccf80da76-16-F]","[2.3.1.103]","1.0","OC[C@H]1O[C@@H](O[C@H]2[C@H](O)[C@@H](CO)OC(O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O","1"
"[target]","TRS_0_1_36","[O:1]([C:2]([C:3]1([H:4])[C:5]([O:6][H:7])([H:8])[C:9]([O:10][H:11])([H:12])[C:13]([O:14][H:15])([H:16])[C:17]([O:18][H:19])([H:20])[O:21]1)([H:22])[H:23])[H:24]>>([H]OC1:C(OC([H])([H])[H]):C([H]):C(C([H])=C([H])C(=O)OC2([H])OC([H])(C([H])([H])O[H])C([H])(O[H])C([H])(O[H])C2([H])O[H:19]):C([H]):C:1OC([H])([H])[H].[H]OC1:C(OC([H])([H])[H]):C([H]):C(C([H])=C([H])C(=O)[O:18][C:17]2([H:20])[C:13]([O:14][H:15])([H:16])[C:9]([O:10][H:11])([H:12])[C:5]([O:6][H:7])([H:8])[C:3]([C:2]([O:1][H:24])([H:22])[H:23])([H:4])[O:21]2):C([H]):C:1OC([H])([H])[H])","OC[C@H]1O[C@@H](O)[C@H](O)[C@@H](O)[C@@H]1O","InChI=1S/C6H12O6/c7-1-2-3(8)4(9)5(10)6(11)12-2/h2-11H,1H2/t2-,3-,4+,5-,6-/m1/s1","COc1cc(C=CC(=O)O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc(OC)c1O","InChI=1S/C17H22O10/c1-24-9-5-8(6-10(25-2)13(9)20)3-4-12(19)27-17-16(23)15(22)14(21)11(7-18)26-17/h3-6,11,14-18,20-23H,7H2,1-2H3/t11-,14-,15+,16-,17+/m1/s1","0","[None]","16","[RR-02-094e77dccf80da76-16-F]","[2.3.1.103]","1.0","OC[C@H]1O[C@@H](O[C@H]2[C@H](O)[C@@H](CO)OC(O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O","1"
